taxon_name	MID26	MID27	MID28	MID29	MID30	MID32	MID33	MID34	MID35	MID36	MID37	MID38	MID39	MID40	MID41	MID42	MID43
FJ362864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU461679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ683053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB023972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU775425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809950	130	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DQ807126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ417357	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
HQ762853	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0
HQ741415	78	52	6	2	0	0	0	0	0	0	0	1	0	0	27	0	0
DQ802777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU762699	17	12	44	16	0	3	0	0	219	1	0	139	4468	1	808	10	0
DQ795845	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
DQ809606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0
DQ800829	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY977923	0	18	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ760982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ365271	0	0	0	0	0	0	0	0	0	0	0	211	12	0	0	0	0
GQ491319	0	0	11	2	0	0	0	0	3	32	0	0	75	1	0	0	0
FJ365277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF371821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ802799	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797283	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ802792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797736	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU763168	22	9	4	2	13	0	0	0	0	1	0	0	0	0	0	0	0
DQ797732	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824243	4	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
DQ799971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798405	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ366212	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ793450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB606378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ825341	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU766274	0	9	37	2	34	0	0	0	5	0	0	0	0	0	0	0	0
DQ794378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF451053	0	0	0	0	0	0	0	0	28	13	0	10	0	0	0	0	0
EF405324	251	0	0	0	0	550	0	0	0	0	0	0	0	1	31	0	0
GQ871735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ802318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0
EU771528	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
EU765836	0	0	0	0	0	3	0	0	3	1	0	0	0	0	13	0	0
DQ798048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ716308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ905342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU771521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ363931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ825202	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ014707	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DQ806411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801973	22	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0
EU706274	0	0	0	0	0	0	0	0	0	0	0	0	0	3	40	0	0
DQ824332	39	0	0	0	0	414	0	0	0	0	0	0	0	1	381	7	0
DQ824335	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU775633	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AY850423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ456162	0	0	0	0	0	0	0	0	0	0	0	19	41	10	0	0	0
AY850425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ871728	0	0	0	0	0	0	0	0	0	0	0	0	200	0	197	0	0
AY916321	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ456166	0	0	2	0	0	0	0	0	2	1	0	1	0	0	0	0	0
DQ804334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ419280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY959016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ139181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ363598	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ803420	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
EU774138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ492155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ364690	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
EU765900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU766900	0	0	0	0	0	0	0	0	2	0	0	0	0	0	126	0	0
DQ799214	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
EU761627	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DQ808443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU507304	4	0	0	2	0	0	0	0	0	2	1	4266	128	0	0	0	0
DQ807704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ493338	26	146	195	81	316	13	4	0	193	23	0	78	520	13	0	1	4
GQ492242	0	0	9	1	0	0	0	0	0	1	0	0	0	0	0	0	0
EU464228	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
EU509207	0	0	0	2	17	0	0	0	53	27	0	9	160	0	0	0	0
EU771634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ757832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ492083	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ805866	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DQ801818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY850523	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY959170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DQ825113	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ825110	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0
DQ797516	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797517	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800036	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
JF505955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ363028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ753784	130	0	0	0	2	443	0	0	0	0	0	0	0	1	0	0	0
FJ372212	61	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0
HQ741797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU507340	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DQ809277	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ505487	0	0	4	3	36	0	0	0	0	0	0	0	0	1	0	0	0
EU453733	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ804024	0	0	11	0	0	0	0	0	0	0	0	3	0	0	0	0	0
DQ823982	330	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0
DQ797040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ558307	9	525	9	78	16	13	6	2	14	0	0	6	35	1	826	113	0
FJ558306	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU472377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU777672	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
EU774257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ805260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU774782	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
EU475381	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DQ798160	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU771457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794400	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0
HQ790805	0	85	217	17	174	0	0	0	0	0	1	0	0	0	0	0	0
HQ763187	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU774344	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
AM932664	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0
EU771988	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0
DQ456371	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
EU776904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ741249	0	3	0	0	0	0	0	0	0	0	0	0	325	5	0	0	0
DQ456379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
HQ759624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU775298	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806712	1314	0	0	0	0	16	0	0	3	0	0	0	0	0	2760	1	0
EU764193	17	0	0	0	0	0	0	0	0	0	0	1	6	1	0	0	0
HQ788529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DQ800040	0	0	0	0	0	13	0	0	0	0	0	0	0	0	4	0	0
FJ372108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU767258	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU475703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU767875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794417	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB494866	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DQ807441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU773008	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ804800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GU272382	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DQ804804	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
DQ808153	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ368864	17	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DQ808155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU765012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU775363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU775365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809797	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ794256	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ057415	0	0	0	0	0	0	0	0	0	0	0	3	110	0	0	0	0
DQ057412	0	0	0	1	0	0	0	0	0	1	0	0	1257	1	740	0	0
DQ800498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU778928	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JF920373	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ348825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU773915	0	0	13	0	0	0	0	0	2	3	0	0	0	0	0	0	0
DQ326165	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
JF920374	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798922	0	0	4	1	0	0	1	0	0	0	0	1	0	0	0	6	0
DQ810137	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824402	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
DQ794076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF098520	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
DQ806797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ369234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ805446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794893	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GQ448520	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ809774	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
DQ809775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806799	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ794895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799564	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799561	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU490610	4	0	0	0	0	0	0	0	0	4	0	0	17	0	0	0	0
EU768401	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU656094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
EU475263	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DQ793864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799363	0	3	6	1	0	0	1	0	0	0	0	6	0	0	0	10	0
EU776854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU774165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799360	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU777589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU776853	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ798180	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798181	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798185	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800564	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ805045	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DQ824267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799588	0	0	0	0	0	16	0	0	0	0	0	0	0	0	103	0	0
AY979245	0	0	4	6	0	8	0	0	2	1	0	1	12	3	9	0	0
DQ807331	4	0	0	0	0	134	0	0	0	0	0	0	0	0	126	0	0
DQ801211	17	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
DQ801210	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DQ799587	0	0	9	1	0	0	0	0	0	0	0	9	0	0	4	0	0
DQ799586	0	0	0	0	0	0	0	0	2	0	0	3	9	0	0	0	0
DQ806243	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ083865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
EU452032	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DQ806088	165	167	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
DQ809111	82	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
DQ809402	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
EU767656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808832	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ802191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU777645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ337881	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ790015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU768665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU843706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ678381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ367644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU762024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807420	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ807421	4	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
DQ799103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DQ807427	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU454756	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DQ798988	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ823694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ823693	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
FJ367649	9	0	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0
DQ326238	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
EU466143	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY993677	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HM218533	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ368647	0	103	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807207	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
DQ807204	104	0	0	1	0	40	0	0	0	0	0	0	0	0	0	0	0
DQ807757	13	0	0	0	0	0	0	0	3	1	0	0	0	0	619	0	0
DQ802582	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU768693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ441349	0	12	0	2	0	0	0	0	33	3	0	1	0	30	0	0	0
EU462268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795293	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ326782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ441347	980	0	0	0	0	160	0	0	0	0	0	0	0	1	0	0	0
GQ448308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU775986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF235998	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAAZ01000428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ158785	0	0	0	2	2	0	3	0	0	0	0	0	0	8	0	0	0
GU811876	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ338714	0	556	2	0	0	0	9	0	0	0	0	0	0	1	0	0	0
AF371946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF099213	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
FN600541	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
EU465963	0	0	0	2	0	0	0	4	0	0	0	0	3	1	0	0	0
DQ801760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF097809	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DQ807685	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FN811326	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	5
DQ807680	35	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796929	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
EU764821	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ793739	0	0	0	0	0	0	0	0	5	0	0	0	12	0	0	0	0
DQ799741	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
EU461688	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ362673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF679189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793516	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
DQ015075	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ057385	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
DQ057380	0	43	44	1	0	0	0	0	0	0	0	1	3	0	0	0	0
DQ793282	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807115	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0
DQ807113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ057388	0	15	0	0	0	0	0	0	0	3	0	0	0	0	9	0	0
DQ803863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU762681	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GQ175370	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GQ175375	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU462863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
HQ790343	0	0	0	0	0	19	0	0	0	0	0	0	0	0	4	0	0
DQ802094	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
EU469410	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF097132	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DQ804096	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
EU510052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797722	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ510139	408	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0
FJ371661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ767301	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ369514	0	21	0	0	0	0	0	0	79	0	0	307	0	0	22	0	0
DQ803545	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
GQ447990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU772243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ366193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ129403	0	3	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0
DQ800963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ071523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
EU764750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU766260	9	0	0	0	0	3	0	0	0	0	0	12	6	0	0	0	0
EU763256	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ794206	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU458513	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU765806	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM021362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU526290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ371310	143	0	0	0	0	64	3	0	0	1	0	25	41	5	0	0	0
FJ371644	282	0	0	0	2	3	0	0	0	0	0	280	9	0	0	0	0
EU771535	0	0	2	0	3	5	0	0	3	3	0	7	29	0	0	0	0
GU561405	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU771530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ764221	117	0	0	0	0	1680	0	0	0	0	0	0	0	1	328	7	0
DQ797619	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FW576170	464	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0
DQ801965	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ687764	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
AY916317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801963	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796327	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY850454	17	537	1356	671	647	5	0	0	41	115	2	153	343	7	305	300	0
